#Version : AU 1.2.0 Feb 13 2020
Orientation:,IO Type:,IO Index:,Direction:,Port Name:,Mapped Port:,Associated Clock:,Clock Edge:,Time Factor(%):,Min Time(ns):
TOP,IO_BUF,8,OUTPUT,F2A_T_8_14,MU0_EFPGA_MATHB_OPER_DATA_6_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_15,MU0_EFPGA_MATHB_OPER_DATA_5_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_16,MU0_EFPGA_MATHB_OPER_DATA_4_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_17,MU0_EFPGA_MATHB_OPER_DATA_3_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_0,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_1,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_2,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_3,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_4,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_5,NA
TOP,IO_BUF,8,OUTPUT,F2Adef_T_8_6,NA
TOP,IO_BUF,8,INPUT,A2F_T_8_0,MU0_MATHB_EFPGA_MAC_OUT_21_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_1,MU0_MATHB_EFPGA_MAC_OUT_20_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_2,MU0_MATHB_EFPGA_MAC_OUT_19_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_3,MU0_MATHB_EFPGA_MAC_OUT_18_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_4,MU0_MATHB_EFPGA_MAC_OUT_17_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_5,MU0_MATHB_EFPGA_MAC_OUT_16_,CLK0,Rising,,
TOP,IO_BUF,8,INPUT,A2F_T_8_6,MU0_MATHB_EFPGA_MAC_OUT_15_,CLK0,Rising,,
